Freq.	V(out)
1.15144000000000e+10	(-1.26651799473119e+02dB,1.90085407848892e+01°)
1.15146000000000e+10	(-1.17309908525505e+02dB,1.09327040140466e+02°)
1.15148000000000e+10	(-1.14561841362323e+02dB,1.33965939380822e+02°)
1.15150000000000e+10	(-1.10118768819885e+02dB,1.72652704225751e+02°)
1.15152000000000e+10	(-1.13825035164346e+02dB,-4.44614030770588e+01°)
1.15154000000000e+10	(-1.15055194412197e+02dB,-2.97449150179807e+00°)
1.15156000000000e+10	(-1.20380878923484e+02dB,7.82208524432051e+01°)
1.15158000000000e+10	(-1.24839508122303e+02dB,1.48246421716940e+02°)
1.15160000000000e+10	(-1.15426441796325e+02dB,4.08133927003121e+01°)
1.15162000000000e+10	(-1.12923392827769e+02dB,8.01706053154398e+01°)
1.15164000000000e+10	(-1.15604922162430e+02dB,1.13094966481788e+02°)
1.15166000000000e+10	(-1.14637636435733e+02dB,-1.71282284308462e+02°)
1.15168000000000e+10	(-1.14468352978607e+02dB,-7.36152210237422e+01°)
1.15170000000000e+10	(-1.42628145329351e+02dB,-1.04477281532294e+02°)
1.15172000000000e+10	(-1.24470120064444e+02dB,1.36101036764009e+02°)
1.15174000000000e+10	(-1.19693577602711e+02dB,1.72635249657476e+02°)
1.15176000000000e+10	(-1.17410279416387e+02dB,1.51678975561629e+02°)
1.15178000000000e+10	(-1.11311099049579e+02dB,9.48089246878608e+01°)
1.15180000000000e+10	(-1.40539616509003e+02dB,-1.49339644619508e+02°)
1.15182000000000e+10	(-1.10393000275418e+02dB,1.51212188467441e+02°)
1.15184000000000e+10	(-1.14897859048713e+02dB,-1.62780001362014e+02°)
1.15186000000000e+10	(-1.19189203357005e+02dB,3.69787916196958e+01°)
1.15188000000000e+10	(-1.16445158798043e+02dB,1.28742944735121e+02°)
1.15190000000000e+10	(-1.32070860197867e+02dB,1.66421065708737e+02°)
1.15192000000000e+10	(-1.18624429332215e+02dB,-4.02359870782918e+01°)
1.15194000000000e+10	(-1.10561224275791e+02dB,-1.70857438566681e+02°)
1.15196000000000e+10	(-1.11202745667915e+02dB,-1.06050465843574e+02°)
1.15198000000000e+10	(-1.11674190681000e+02dB,-6.01541730033761e+01°)
1.15200000000000e+10	(-1.12095384527114e+02dB,1.09504545844545e+02°)
1.15202000000000e+10	(-1.13503644040432e+02dB,-7.73562510632990e+01°)
1.15204000000000e+10	(-1.15809317118045e+02dB,-9.88687587449187e+01°)
1.15206000000000e+10	(-1.24524088168617e+02dB,-8.09274364421286e+01°)
1.15208000000000e+10	(-1.25862631108319e+02dB,-5.14290849845649e+01°)
1.15210000000000e+10	(-1.11868580377557e+02dB,-1.55232588850291e+01°)
1.15212000000000e+10	(-1.21615740107520e+02dB,2.33191891217639e+01°)
1.15214000000000e+10	(-1.12628262450857e+02dB,1.00727489125404e+02°)
1.15216000000000e+10	(-1.19804478255357e+02dB,-1.60373205954464e+02°)
1.15218000000000e+10	(-1.17625431759498e+02dB,-8.41421754691964e+01°)
1.15220000000000e+10	(-1.34245274229560e+02dB,-9.34655105146814e+00°)
1.15222000000000e+10	(-1.23641161707964e+02dB,5.86817815186360e+01°)
1.15224000000000e+10	(-1.17927381395113e+02dB,2.72086372953040e+00°)
1.15226000000000e+10	(-1.18667224453574e+02dB,4.13814343878026e+01°)
1.15228000000000e+10	(-1.30949238263613e+02dB,7.05730994080165e+01°)
1.15230000000000e+10	(-1.22044822535240e+02dB,-7.67902983714781e+01°)
1.15232000000000e+10	(-1.18433216733792e+02dB,1.64263301844824e+02°)
1.15234000000000e+10	(-1.21654350422418e+02dB,-1.07860039214532e+02°)
1.15236000000000e+10	(-1.16268671958893e+02dB,1.17018021005674e+02°)
1.15238000000000e+10	(-1.23414719394807e+02dB,1.30663663878305e-01°)
1.15240000000000e+10	(-1.19922127569563e+02dB,-7.71326103549999e+01°)
1.15242000000000e+10	(-1.27439400098687e+02dB,8.09390554600820e+01°)
1.15244000000000e+10	(-1.33887897690685e+02dB,9.29450619630246e+01°)
1.15246000000000e+10	(-1.16741552951004e+02dB,1.45764611958375e+02°)
1.15248000000000e+10	(-1.20782817487561e+02dB,1.38880520916124e+02°)
1.15250000000000e+10	(-1.20223851822314e+02dB,-5.06351246232871e+01°)
1.15252000000000e+10	(-1.33407401156917e+02dB,-1.00018663288100e+01°)
1.15254000000000e+10	(-1.27072827417104e+02dB,-1.50888213610624e+02°)
1.15256000000000e+10	(-1.28655326915930e+02dB,-9.47091688386537e+01°)
1.15258000000000e+10	(-1.23165529886587e+02dB,5.02403794395087e+01°)
1.15260000000000e+10	(-1.14577500467757e+02dB,-9.76732971711769e+01°)
1.15262000000000e+10	(-1.19266879524901e+02dB,1.06834362322827e+02°)
1.15264000000000e+10	(-1.17800212609985e+02dB,-1.07807469033170e+02°)
1.15266000000000e+10	(-1.16470607286731e+02dB,8.52481026557781e+01°)
1.15268000000000e+10	(-1.33030033830441e+02dB,-2.12997836767170e+00°)
1.15270000000000e+10	(-1.17809107501086e+02dB,3.46990273075598e+01°)
1.15272000000000e+10	(-1.31480493620862e+02dB,-1.63057225029233e+02°)
1.15274000000000e+10	(-1.19024387632825e+02dB,-1.11808617267786e+02°)
1.15276000000000e+10	(-1.19853550115139e+02dB,-9.88717879403861e+00°)
1.15278000000000e+10	(-1.12016120566478e+02dB,-1.50578665728204e+02°)
1.15280000000000e+10	(-1.21351701577891e+02dB,-1.35990767202410e+02°)
1.15282000000000e+10	(-1.10652285352011e+02dB,-1.53613482275650e+02°)
1.15284000000000e+10	(-1.13118265650590e+02dB,1.58938652341217e+02°)
1.15286000000000e+10	(-1.09017471538863e+02dB,1.25717925228849e+02°)
1.15288000000000e+10	(-1.08516048414007e+02dB,1.07153212796495e+02°)
1.15290000000000e+10	(-1.09131425165238e+02dB,6.26093883462212e+01°)
1.15292000000000e+10	(-1.16558013709864e+02dB,4.19830413209800e+01°)
1.15294000000000e+10	(-1.13933740838912e+02dB,6.18248815663784e+00°)
1.15296000000000e+10	(-1.11548171376358e+02dB,5.46557992011151e+01°)
1.15298000000000e+10	(-1.18595513882522e+02dB,-1.22988722780058e+02°)
1.15300000000000e+10	(-1.09941738457999e+02dB,5.72457160180985e+01°)
1.15302000000000e+10	(-1.15093127939592e+02dB,-8.02733170019710e+01°)
1.15304000000000e+10	(-1.11304221719082e+02dB,8.03649771160913e+00°)
1.15306000000000e+10	(-1.10395979018537e+02dB,-9.02180102018863e+01°)
1.15308000000000e+10	(-1.25786504313242e+02dB,1.77094215563015e+02°)
1.15310000000000e+10	(-1.12112516438673e+02dB,4.78194986309198e+01°)
1.15312000000000e+10	(-1.10443212595256e+02dB,-9.20395450556195e+00°)
1.15314000000000e+10	(-1.08143474776736e+02dB,-6.36401075721702e+01°)
1.15316000000000e+10	(-1.26947690332030e+02dB,-1.29063509814351e+02°)
1.15318000000000e+10	(-1.24287628515927e+02dB,3.02471250502944e+01°)
1.15320000000000e+10	(-1.12231321142642e+02dB,-4.03057582987306e+01°)
1.15322000000000e+10	(-1.13619161021030e+02dB,-1.05990253057583e+02°)
1.15324000000000e+10	(-1.17210612444980e+02dB,-1.48601081887248e+02°)
1.15326000000000e+10	(-1.14263800888169e+02dB,2.28004188957007e+01°)
1.15328000000000e+10	(-1.09799683635192e+02dB,-8.96630103462055e+01°)
1.15330000000000e+10	(-1.15964649527533e+02dB,1.77547240439228e+02°)
1.15332000000000e+10	(-1.16880601248292e+02dB,-7.39619895426076e+00°)
1.15334000000000e+10	(-1.14074841828031e+02dB,-7.15288468041276e+01°)
1.15336000000000e+10	(-1.16778356565408e+02dB,1.21876605470023e+02°)
1.15338000000000e+10	(-1.13813581182807e+02dB,-4.28119007038272e+01°)
1.15340000000000e+10	(-1.23094216249640e+02dB,-1.28802387778171e+02°)
1.15342000000000e+10	(-1.24048381321864e+02dB,1.09425190422467e+02°)
1.15344000000000e+10	(-1.21333400170606e+02dB,1.29716021337516e-01°)
1.15346000000000e+10	(-1.19252891655542e+02dB,1.67885262003173e+02°)
1.15348000000000e+10	(-1.43786788216267e+02dB,7.64520852384548e+01°)
1.15350000000000e+10	(-1.19413848751502e+02dB,1.29443768278724e+02°)
1.15352000000000e+10	(-1.25878508713662e+02dB,-1.18215677496650e+02°)
1.15354000000000e+10	(-1.25098107248852e+02dB,1.66770941597551e+02°)
1.15356000000000e+10	(-1.13232284506980e+02dB,1.59914603550722e+02°)
1.15358000000000e+10	(-1.24024388636519e+02dB,1.35333840655604e+01°)
1.15360000000000e+10	(-1.14331628887662e+02dB,1.35360603954003e+02°)
1.15362000000000e+10	(-1.23307998067474e+02dB,-4.00167359335005e+01°)
1.15364000000000e+10	(-1.34226586588337e+02dB,1.58317889049880e+02°)
1.15366000000000e+10	(-1.33939822874441e+02dB,1.06413370119995e+02°)
1.15368000000000e+10	(-1.19393634780241e+02dB,1.34511705353122e+02°)
1.15370000000000e+10	(-1.21387964439489e+02dB,-2.16011326927404e+01°)
1.15372000000000e+10	(-1.25480020014092e+02dB,1.21764177817716e+02°)
1.15374000000000e+10	(-1.20239687616848e+02dB,-1.75900434825945e+02°)
1.15376000000000e+10	(-1.17744925302854e+02dB,-7.55392068001818e+01°)
1.15378000000000e+10	(-1.19101641056915e+02dB,-1.66861192168778e+02°)
1.15380000000000e+10	(-1.17279191873018e+02dB,-4.28383312866993e+01°)
1.15382000000000e+10	(-1.20570343103127e+02dB,1.60827769921204e+02°)
1.15384000000000e+10	(-1.18380603150104e+02dB,-6.81014318826439e+01°)
1.15386000000000e+10	(-1.29596376320779e+02dB,-1.44467813784417e+02°)
1.15388000000000e+10	(-1.21604745964383e+02dB,-8.68656227309051e+01°)
1.15390000000000e+10	(-1.31777011440660e+02dB,7.57187181610205e+01°)
1.15392000000000e+10	(-1.16670369406992e+02dB,2.43089393422670e+01°)
1.15394000000000e+10	(-1.22389029425672e+02dB,-1.67396090193223e+02°)
1.15396000000000e+10	(-1.27456282674706e+02dB,5.83503096030693e+01°)
1.15398000000000e+10	(-1.16004957138781e+02dB,1.02090656264636e+02°)
1.15400000000000e+10	(-1.25768396235889e+02dB,4.69139094933841e+01°)
1.15402000000000e+10	(-1.27137575176238e+02dB,4.71816516616134e+01°)
1.15404000000000e+10	(-1.18443114601603e+02dB,1.11623009758840e+02°)
1.15406000000000e+10	(-1.22844091712790e+02dB,-4.37766132509217e+01°)
1.15408000000000e+10	(-1.18869082778608e+02dB,9.32749676400704e+01°)
1.15410000000000e+10	(-1.18635084272725e+02dB,-5.93149094862840e+01°)
1.15412000000000e+10	(-1.27367539564248e+02dB,-1.75980119642630e+01°)
1.15414000000000e+10	(-1.20195984514964e+02dB,-9.55259475938838e+01°)
1.15416000000000e+10	(-1.15735158649452e+02dB,-9.18893965449099e+01°)
1.15418000000000e+10	(-1.13393396281175e+02dB,1.21487795176584e+02°)
1.15420000000000e+10	(-1.10289068192884e+02dB,-5.14737434238841e+01°)
1.15422000000000e+10	(-1.09329573096634e+02dB,1.03542955960297e+02°)
1.15424000000000e+10	(-1.09194012727778e+02dB,-3.61636553507799e+01°)
1.15426000000000e+10	(-1.05889321882860e+02dB,1.47155745092483e+02°)
1.15428000000000e+10	(-1.07516915337863e+02dB,-4.27768944918771e+01°)
1.15430000000000e+10	(-1.09468135207099e+02dB,1.35497898406431e+02°)
1.15432000000000e+10	(-1.10252210235089e+02dB,-1.13470100582911e+01°)
1.15434000000000e+10	(-1.18669797251340e+02dB,1.16730337887424e+02°)
1.15436000000000e+10	(-1.18890869897162e+02dB,-1.07201796905181e+02°)
1.15438000000000e+10	(-1.22863531525576e+02dB,7.89405556022556e+01°)
1.15440000000000e+10	(-1.13903320652835e+02dB,-1.66873415026197e+02°)
1.15442000000000e+10	(-1.12330311734785e+02dB,-5.06174818294329e+01°)
1.15444000000000e+10	(-1.14054515171115e+02dB,4.23363428270580e+01°)
1.15446000000000e+10	(-1.22572231677218e+02dB,-1.68925674983222e+02°)
1.15448000000000e+10	(-1.14151475900261e+02dB,-3.64120807105260e+01°)
1.15450000000000e+10	(-1.11840752801256e+02dB,1.64948966065729e+02°)
1.15452000000000e+10	(-1.20140051618425e+02dB,-4.00217360034756e+01°)
1.15454000000000e+10	(-1.20088625353191e+02dB,1.52876660781894e+02°)
1.15456000000000e+10	(-1.24391524647978e+02dB,-1.98672392359243e+01°)
1.15458000000000e+10	(-1.15782563117705e+02dB,2.71133692558008e+01°)
1.15460000000000e+10	(-1.11719059574781e+02dB,1.43332545004209e+02°)
1.15462000000000e+10	(-1.17711031086636e+02dB,1.72087066417162e+02°)
1.15464000000000e+10	(-1.17605273937847e+02dB,1.09365017102950e+02°)
1.15466000000000e+10	(-1.25596241411152e+02dB,1.20703190665270e+02°)
1.15468000000000e+10	(-1.12378555353833e+02dB,2.19480573639540e+01°)
1.15470000000000e+10	(-1.17496889206965e+02dB,-9.81292095846701e+01°)
1.15472000000000e+10	(-1.23712959880292e+02dB,4.89247266143570e+01°)
1.15474000000000e+10	(-1.26023051260892e+02dB,5.92647282950800e+01°)
1.15476000000000e+10	(-1.08611242256050e+02dB,-8.54467495222144e+01°)
1.15478000000000e+10	(-1.10055477784795e+02dB,-5.66571215951302e+00°)
1.15480000000000e+10	(-1.17785021777511e+02dB,3.86797158432270e+01°)
1.15482000000000e+10	(-1.10068976560652e+02dB,-9.28734342441141e+01°)
1.15484000000000e+10	(-1.15485073093442e+02dB,5.27153867399111e+01°)
1.15486000000000e+10	(-1.20775557484605e+02dB,7.67988504082163e+01°)
1.15488000000000e+10	(-1.10431958146444e+02dB,-7.13986329487000e+01°)
1.15490000000000e+10	(-1.06999780470554e+02dB,5.86684835089327e+01°)
1.15492000000000e+10	(-1.10993718412202e+02dB,6.52922686431571e+01°)
1.15494000000000e+10	(-1.21626360875825e+02dB,8.69337246705803e+01°)
1.15496000000000e+10	(-1.13429935188176e+02dB,8.48525250722607e+01°)
1.15498000000000e+10	(-1.21959117410926e+02dB,-5.93111834420754e+01°)
1.15500000000000e+10	(-1.27045527149959e+02dB,-9.79825128036009e+01°)
1.15502000000000e+10	(-1.11781190015760e+02dB,-1.52642710682157e+02°)
1.15504000000000e+10	(-1.18889746368818e+02dB,-1.32576771143440e+02°)
1.15506000000000e+10	(-1.13916532335588e+02dB,-1.66575224106184e+01°)
1.15508000000000e+10	(-1.11198398102460e+02dB,2.01784893627714e+00°)
1.15510000000000e+10	(-1.18701079341217e+02dB,1.09157446191261e+02°)
1.15512000000000e+10	(-1.21663037272757e+02dB,1.29190372045210e+02°)
1.15514000000000e+10	(-1.26625910900645e+02dB,9.31312130046370e+01°)
1.15516000000000e+10	(-1.18882803997560e+02dB,9.69998038291714e+01°)
1.15518000000000e+10	(-1.19815867261158e+02dB,-1.65133400708960e+02°)
1.15520000000000e+10	(-1.21052404911724e+02dB,1.13504571537772e+02°)
1.15522000000000e+10	(-1.20311325710005e+02dB,1.60749393339484e+01°)
1.15524000000000e+10	(-1.12694567650581e+02dB,-3.11426812449598e+00°)
1.15526000000000e+10	(-1.12816689364081e+02dB,1.56969148148930e+00°)
1.15528000000000e+10	(-1.23207955803783e+02dB,-7.58572708929112e+01°)
1.15530000000000e+10	(-1.24449970261384e+02dB,1.00437782969974e+02°)
1.15532000000000e+10	(-1.16094906386791e+02dB,2.20288280128424e+01°)
1.15534000000000e+10	(-1.19457778469399e+02dB,-1.18652059595917e+01°)
1.15536000000000e+10	(-1.20978268461934e+02dB,-7.07830003639881e+01°)
1.15538000000000e+10	(-1.20077725673503e+02dB,-5.33468017772602e+01°)
1.15540000000000e+10	(-1.18589259502994e+02dB,8.17516767250940e+01°)
1.15542000000000e+10	(-1.22064558663875e+02dB,-1.79858729987411e+02°)
1.15544000000000e+10	(-1.15997543553089e+02dB,2.00945978497571e+01°)
1.15546000000000e+10	(-1.17119225377339e+02dB,-1.40321208480838e+02°)
1.15548000000000e+10	(-1.14802890801091e+02dB,-2.54283221772944e+01°)
1.15550000000000e+10	(-1.21309410971697e+02dB,-9.79127086828581e+01°)
1.15552000000000e+10	(-1.15542934789017e+02dB,-6.22022962943502e+01°)
1.15554000000000e+10	(-1.23130406432574e+02dB,-4.40342872642377e+01°)
1.15556000000000e+10	(-1.20426963094886e+02dB,-2.54121867815282e+01°)
1.15558000000000e+10	(-1.17783037428042e+02dB,-1.18746540622260e+02°)
1.15560000000000e+10	(-1.21449031887778e+02dB,3.97034059549780e+01°)
1.15562000000000e+10	(-1.13145733342390e+02dB,-8.69241194548701e+01°)
1.15564000000000e+10	(-1.17573146039429e+02dB,-8.21951694679204e+01°)
1.15566000000000e+10	(-1.16437558678806e+02dB,-1.39519195945194e+02°)
1.15568000000000e+10	(-1.32941729892196e+02dB,-4.64343460099015e+01°)
1.15570000000000e+10	(-1.31862336722430e+02dB,1.70528454610118e+02°)
1.15572000000000e+10	(-1.23699956965986e+02dB,8.31470943312182e+01°)
1.15574000000000e+10	(-1.29767986688863e+02dB,-1.43593635147501e+02°)
1.15576000000000e+10	(-1.19141090781707e+02dB,1.58973107754983e+02°)
1.15578000000000e+10	(-1.14582958924945e+02dB,1.63745511241452e+02°)
1.15580000000000e+10	(-1.21923779093484e+02dB,1.26582111488331e+02°)
1.15582000000000e+10	(-1.25772384578398e+02dB,-1.38238530797124e+02°)
1.15584000000000e+10	(-1.26087014288768e+02dB,-9.86048761459442e-02°)
1.15586000000000e+10	(-1.16391454052701e+02dB,-4.05517710536791e+01°)
1.15588000000000e+10	(-1.29392270673809e+02dB,-1.34302210699415e+02°)
1.15590000000000e+10	(-1.15727525945164e+02dB,-5.37630802347558e+00°)
1.15592000000000e+10	(-1.19736168142841e+02dB,1.54344847729898e+02°)
1.15594000000000e+10	(-1.24911922921384e+02dB,7.74880355973402e+01°)
1.15596000000000e+10	(-1.16395806254877e+02dB,1.27002513799066e+02°)
1.15598000000000e+10	(-1.22618142585268e+02dB,-1.49051187501414e+02°)
1.15600000000000e+10	(-1.15923790118493e+02dB,1.53417423585113e+02°)
1.15602000000000e+10	(-1.28077370368425e+02dB,-1.73423391073435e+02°)
1.15604000000000e+10	(-1.16289916363440e+02dB,-9.39642126367669e+00°)
1.15606000000000e+10	(-1.21248848429024e+02dB,1.69811735971589e+02°)
1.15608000000000e+10	(-1.17852841863723e+02dB,-6.46543900020221e+01°)
1.15610000000000e+10	(-1.13626391762725e+02dB,2.07736124248844e+01°)
1.15612000000000e+10	(-1.18642915176551e+02dB,7.36941659062495e+01°)
1.15614000000000e+10	(-1.21185428709623e+02dB,1.41786390839983e+02°)
1.15616000000000e+10	(-1.21299360658239e+02dB,-1.89619561065582e+01°)
1.15618000000000e+10	(-1.19094880893149e+02dB,5.91748670348986e+01°)
1.15620000000000e+10	(-1.15862331270272e+02dB,8.94813693590150e+01°)
1.15622000000000e+10	(-1.13548265495999e+02dB,1.75729423091277e+02°)
1.15624000000000e+10	(-1.13949340401524e+02dB,-1.21301972774617e+02°)
1.15626000000000e+10	(-1.12858383440628e+02dB,-4.65487816635094e+01°)
1.15628000000000e+10	(-1.17025859139351e+02dB,1.53392591384141e+01°)
1.15630000000000e+10	(-1.23887724470638e+02dB,-1.51083288035906e+02°)
1.15632000000000e+10	(-1.19793038040901e+02dB,-7.56397006562886e+01°)
1.15634000000000e+10	(-1.16398660233525e+02dB,5.62678941125993e+01°)
1.15636000000000e+10	(-1.12243209129722e+02dB,9.94234308372709e+01°)
1.15638000000000e+10	(-1.17690055108649e+02dB,1.29804291905119e+02°)
1.15640000000000e+10	(-1.12845717640185e+02dB,-1.72864605294577e+02°)
1.15642000000000e+10	(-1.24969373660636e+02dB,3.29167568517546e+01°)
1.15644000000000e+10	(-1.17147209992802e+02dB,3.94765987858876e+01°)
1.15646000000000e+10	(-1.13930745127216e+02dB,1.38007008719840e+02°)
1.15648000000000e+10	(-1.17804431369980e+02dB,-2.92340849886202e+01°)
1.15650000000000e+10	(-1.23297799758511e+02dB,-1.57672433335691e+02°)
1.15652000000000e+10	(-1.23572601333866e+02dB,-5.89969285438409e+00°)
1.15654000000000e+10	(-1.19989869230062e+02dB,-6.61972469685361e+01°)
1.15656000000000e+10	(-1.18634254595183e+02dB,1.70641172511539e+02°)
1.15658000000000e+10	(-1.23405126569691e+02dB,-1.68188282970392e+02°)
1.15660000000000e+10	(-1.31528693439570e+02dB,-1.10534289145521e+02°)
1.15662000000000e+10	(-1.12825422898183e+02dB,1.21906112429537e+02°)
1.15664000000000e+10	(-1.18886931852916e+02dB,1.74124051813619e+02°)
1.15666000000000e+10	(-1.17935367699424e+02dB,1.05554578473964e+02°)
1.15668000000000e+10	(-1.10876678039440e+02dB,1.65228040776384e+02°)
1.15670000000000e+10	(-1.14139015478968e+02dB,-1.11949296574286e+02°)
1.15672000000000e+10	(-1.20351144118552e+02dB,-6.28821444259801e+01°)
1.15674000000000e+10	(-1.15427280845938e+02dB,1.65142888846747e+02°)
1.15676000000000e+10	(-1.24379976097678e+02dB,1.15064096007846e+02°)
1.15678000000000e+10	(-1.15191482418884e+02dB,-3.33390445571419e+01°)
1.15680000000000e+10	(-1.18449069087216e+02dB,-1.09193896469403e+02°)
1.15682000000000e+10	(-1.17786012843497e+02dB,-1.13485988194046e+02°)
1.15684000000000e+10	(-1.22235476585232e+02dB,-4.10908976037823e+01°)
1.15686000000000e+10	(-1.18487572263926e+02dB,1.96024431424806e+00°)
1.15688000000000e+10	(-1.17498537356641e+02dB,1.61189751555071e+02°)
1.15690000000000e+10	(-1.24348106261862e+02dB,-5.19143378621903e+01°)
1.15692000000000e+10	(-1.16207594165046e+02dB,-1.04742144828395e+02°)
1.15694000000000e+10	(-1.19124010905739e+02dB,-7.71362303466593e+01°)
1.15696000000000e+10	(-1.18618505431990e+02dB,1.44155488644613e+02°)
1.15698000000000e+10	(-1.17258213429784e+02dB,3.26929920812686e+00°)
1.15700000000000e+10	(-1.22151377198494e+02dB,4.39691826238619e+01°)
1.15702000000000e+10	(-1.19735712883228e+02dB,-8.38420239591515e+01°)
1.15704000000000e+10	(-1.26408256758295e+02dB,1.47583763832402e+01°)
1.15706000000000e+10	(-1.20072064026053e+02dB,1.47437365766168e+01°)
1.15708000000000e+10	(-1.20479679543778e+02dB,-1.00350885968321e+02°)
1.15710000000000e+10	(-1.17896725345520e+02dB,1.22929688642875e+02°)
1.15712000000000e+10	(-1.27064344220153e+02dB,1.79212709111429e+02°)
1.15714000000000e+10	(-1.24672873815564e+02dB,-6.85270903970535e+01°)
1.15716000000000e+10	(-1.26928687142113e+02dB,-1.51599087469829e+02°)
1.15718000000000e+10	(-1.15445086285643e+02dB,-2.26360541676569e+01°)
1.15720000000000e+10	(-1.15822844606025e+02dB,1.49158020258190e+02°)
1.15722000000000e+10	(-1.16431985682902e+02dB,1.53888165118368e+02°)
1.15724000000000e+10	(-1.16017605531079e+02dB,-2.27849675602019e+01°)
1.15726000000000e+10	(-1.19014436068237e+02dB,9.00385809821290e+01°)
1.15728000000000e+10	(-1.21329912474833e+02dB,-9.90442248899659e+01°)
1.15730000000000e+10	(-1.24826873060560e+02dB,-4.23515500731991e+01°)
1.15732000000000e+10	(-1.16952226958739e+02dB,-1.69638922765459e+02°)
1.15734000000000e+10	(-1.20651899473753e+02dB,-7.98843390138920e+01°)
1.15736000000000e+10	(-1.23647348551270e+02dB,1.42913634108807e+02°)
1.15738000000000e+10	(-1.14096640950875e+02dB,-5.09924875101478e+01°)
1.15740000000000e+10	(-1.22748610618443e+02dB,-8.77083493970560e+01°)
1.15742000000000e+10	(-1.28748862415894e+02dB,-6.24768272895678e+01°)
1.15744000000000e+10	(-1.24824937828927e+02dB,-6.29428311663115e+01°)
1.15746000000000e+10	(-1.19565891046970e+02dB,9.75365268035199e+01°)
1.15748000000000e+10	(-1.14472260670579e+02dB,-4.24124632774409e+01°)
1.15750000000000e+10	(-1.21023654478129e+02dB,-7.53150556782122e+01°)
1.15752000000000e+10	(-1.19066691468735e+02dB,9.86006447427354e+01°)
1.15754000000000e+10	(-1.18889891001551e+02dB,-1.36015865767645e+02°)
1.15756000000000e+10	(-1.14640437064920e+02dB,-1.17727780814880e+02°)
1.15758000000000e+10	(-1.25320366327600e+02dB,-1.69697600120206e+02°)
1.15760000000000e+10	(-1.18806582680580e+02dB,8.70654618373236e+00°)
1.15762000000000e+10	(-1.22151744112035e+02dB,-8.19498614318005e+01°)
1.15764000000000e+10	(-1.17356124992844e+02dB,-3.15714734551763e+01°)
1.15766000000000e+10	(-1.18484784802910e+02dB,-6.72678255255087e+01°)
1.15768000000000e+10	(-1.19359901922920e+02dB,-1.36426935325677e+02°)
1.15770000000000e+10	(-1.23207484531819e+02dB,-1.57955323083495e+02°)
1.15772000000000e+10	(-1.14488477372562e+02dB,-1.79018213375768e+02°)
1.15774000000000e+10	(-1.21124703310720e+02dB,-7.93586792390920e+01°)
1.15776000000000e+10	(-1.20317473398470e+02dB,-1.45035436694888e+02°)
1.15778000000000e+10	(-1.20046026915981e+02dB,-7.09070812698863e+01°)
1.15780000000000e+10	(-1.27214490873138e+02dB,-1.07513299917550e+02°)
1.15782000000000e+10	(-1.27243611982653e+02dB,-1.14637740452057e+02°)
1.15784000000000e+10	(-1.22248161810457e+02dB,1.41866196532473e+02°)
1.15786000000000e+10	(-1.23828747407124e+02dB,-1.45656773555335e+02°)
1.15788000000000e+10	(-1.21625861058948e+02dB,1.79648983580327e+01°)
1.15790000000000e+10	(-1.25165446791830e+02dB,-1.69928889992958e+02°)
1.15792000000000e+10	(-1.18866348845694e+02dB,1.79779730986349e+02°)
1.15794000000000e+10	(-1.18210447963531e+02dB,-1.21969155974281e+02°)
1.15796000000000e+10	(-1.26894401266879e+02dB,1.73683812776460e+02°)
1.15798000000000e+10	(-1.20502497405565e+02dB,-1.58334917494376e+02°)
1.15800000000000e+10	(-1.24817092434280e+02dB,4.64072014297199e+01°)
1.15802000000000e+10	(-1.26948251235593e+02dB,-3.16934636586184e+01°)
1.15804000000000e+10	(-1.17809521654261e+02dB,2.81709909769038e+00°)
1.15806000000000e+10	(-1.16550664029684e+02dB,-7.84384285689548e+01°)
1.15808000000000e+10	(-1.15367101176654e+02dB,-2.96327763965761e+01°)
1.15810000000000e+10	(-1.21109196299769e+02dB,-1.06470834121241e+02°)
1.15812000000000e+10	(-1.18275875869884e+02dB,-1.02572327841470e+02°)
1.15814000000000e+10	(-1.20210913937332e+02dB,1.46904707885272e+02°)
1.15816000000000e+10	(-1.25019198655128e+02dB,1.11278562341866e+02°)
1.15818000000000e+10	(-1.20014106447104e+02dB,5.73616332444762e+01°)
1.15820000000000e+10	(-1.19174350494307e+02dB,7.14465010272696e+01°)
1.15822000000000e+10	(-1.15842609283684e+02dB,2.05498266920781e+01°)
1.15824000000000e+10	(-1.18045453525929e+02dB,4.90753826798126e+00°)
1.15826000000000e+10	(-1.11075838541235e+02dB,-1.80525290960548e+00°)
1.15828000000000e+10	(-1.05703832736330e+02dB,-4.30144607591147e+01°)
1.15830000000000e+10	(-1.03337251565115e+02dB,-9.98375541754996e+01°)
1.15832000000000e+10	(-1.03897720234988e+02dB,-1.43233994912052e+02°)
1.15834000000000e+10	(-1.06123044894022e+02dB,1.55805088102412e+02°)
1.15836000000000e+10	(-1.11052855676554e+02dB,1.06169786212414e+02°)
1.15838000000000e+10	(-1.28197013497293e+02dB,-1.09955218486469e+02°)
1.15840000000000e+10	(-1.12526200097131e+02dB,-1.50990714779376e+02°)
1.15842000000000e+10	(-1.06782404532087e+02dB,1.67107488007472e+02°)
1.15844000000000e+10	(-1.11414210857098e+02dB,1.46102786127624e+02°)
1.15846000000000e+10	(-1.10724904553737e+02dB,9.82437982876463e+01°)
1.15848000000000e+10	(-1.19692747310725e+02dB,5.25528000019414e+01°)
1.15850000000000e+10	(-1.17503905938015e+02dB,-9.34343498423164e+01°)
