Freq.	V(out)
1.07008000000000e+10	(-1.96939148540211e+02dB,1.26748681761410e+02°)
1.07010000000000e+10	(-1.96939287958268e+02dB,1.26749366007992e+02°)
1.07012000000000e+10	(-1.96939426161252e+02dB,1.26750068511450e+02°)
1.07014000000000e+10	(-1.96939568614358e+02dB,1.26750727233734e+02°)
1.07016000000000e+10	(-1.96939704198980e+02dB,1.26751445563178e+02°)
1.07018000000000e+10	(-1.96939847357754e+02dB,1.26752113870866e+02°)
1.07020000000000e+10	(-1.96939983042875e+02dB,1.26752792202991e+02°)
1.07022000000000e+10	(-1.96940126972554e+02dB,1.26753504779333e+02°)
1.07024000000000e+10	(-1.96940261260422e+02dB,1.26754156543220e+02°)
1.07026000000000e+10	(-1.96940405247818e+02dB,1.26754884421171e+02°)
1.07028000000000e+10	(-1.96940542130993e+02dB,1.26755528041740e+02°)
1.07030000000000e+10	(-1.96940681386312e+02dB,1.26756251424516e+02°)
1.07032000000000e+10	(-1.96940823059949e+02dB,1.26756910216140e+02°)
1.07034000000000e+10	(-1.96940959680366e+02dB,1.26757610526784e+02°)
1.07036000000000e+10	(-1.96941101241598e+02dB,1.26758298656304e+02°)
1.07038000000000e+10	(-1.96941238686467e+02dB,1.26758971900056e+02°)
1.07040000000000e+10	(-1.96941380932219e+02dB,1.26759670868406e+02°)
1.07042000000000e+10	(-1.96941517541884e+02dB,1.26760360050008e+02°)
1.07044000000000e+10	(-1.96941658166404e+02dB,1.26761024073576e+02°)
1.07046000000000e+10	(-1.96941797112253e+02dB,1.26761741863715e+02°)
1.07048000000000e+10	(-1.96941937686827e+02dB,1.26762398572807e+02°)
1.07050000000000e+10	(-1.96942075314267e+02dB,1.26763112070800e+02°)
1.07052000000000e+10	(-1.96942216340946e+02dB,1.26763771930240e+02°)
1.07054000000000e+10	(-1.96942353735774e+02dB,1.26764482711750e+02°)
1.07056000000000e+10	(-1.96942495535242e+02dB,1.26765144747251e+02°)
1.07058000000000e+10	(-1.96942634691681e+02dB,1.26765861570057e+02°)
1.07060000000000e+10	(-1.96942769432028e+02dB,1.26766510612932e+02°)
1.07062000000000e+10	(-1.96942917083091e+02dB,1.26767236512678e+02°)
1.07064000000000e+10	(-1.96943047303207e+02dB,1.26767889187635e+02°)
1.07066000000000e+10	(-1.96943194983484e+02dB,1.26768594270103e+02°)
1.07068000000000e+10	(-1.96943327520672e+02dB,1.26769279413740e+02°)
1.07070000000000e+10	(-1.96943471710068e+02dB,1.26769957313500e+02°)
1.07072000000000e+10	(-1.96943609273505e+02dB,1.26770651867513e+02°)
1.07074000000000e+10	(-1.96943746399198e+02dB,1.26771332739520e+02°)
1.07076000000000e+10	(-1.96943890953738e+02dB,1.26772025881984e+02°)
1.07078000000000e+10	(-1.96944024974050e+02dB,1.26772709125984e+02°)
1.07080000000000e+10	(-1.96944167213683e+02dB,1.26773384854963e+02°)
1.07082000000000e+10	(-1.96944306807365e+02dB,1.26774088542012e+02°)
1.07084000000000e+10	(-1.96944444042452e+02dB,1.26774768369234e+02°)
1.07086000000000e+10	(-1.96944584374920e+02dB,1.26775445374880e+02°)
1.07088000000000e+10	(-1.96944725462321e+02dB,1.26776147036522e+02°)
1.07090000000000e+10	(-1.96944860987526e+02dB,1.26776826370845e+02°)
1.07092000000000e+10	(-1.96945004831506e+02dB,1.26777506949648e+02°)
1.07094000000000e+10	(-1.96945139821817e+02dB,1.26778205382337e+02°)
1.07096000000000e+10	(-1.96945282536677e+02dB,1.26778884363505e+02°)
1.07098000000000e+10	(-1.96945419533013e+02dB,1.26779567585432e+02°)
1.07100000000000e+10	(-1.96945560353053e+02dB,1.26780265443724e+02°)
1.07102000000000e+10	(-1.96945698615653e+02dB,1.26780935266498e+02°)
1.07104000000000e+10	(-1.96945838284869e+02dB,1.26781643737667e+02°)
1.07106000000000e+10	(-1.96945978340491e+02dB,1.26782302278524e+02°)
1.07108000000000e+10	(-1.96946116100615e+02dB,1.26783012684348e+02°)
1.07110000000000e+10	(-1.96946255759407e+02dB,1.26783690877072e+02°)
1.07112000000000e+10	(-1.96946396716591e+02dB,1.26784370999044e+02°)
1.07114000000000e+10	(-1.96946533285773e+02dB,1.26785070209674e+02°)
1.07116000000000e+10	(-1.96946675521742e+02dB,1.26785746440845e+02°)
1.07118000000000e+10	(-1.96946811339347e+02dB,1.26786430441783e+02°)
1.07120000000000e+10	(-1.96946955432524e+02dB,1.26787128211163e+02°)
1.07122000000000e+10	(-1.96947088204315e+02dB,1.26787809117809e+02°)
1.07124000000000e+10	(-1.96947234131481e+02dB,1.26788489695393e+02°)
1.07126000000000e+10	(-1.96947368741346e+02dB,1.26789179612800e+02°)
1.07128000000000e+10	(-1.96947509913953e+02dB,1.26789885642439e+02°)
1.07130000000000e+10	(-1.96947649172649e+02dB,1.26790526501641e+02°)
1.07132000000000e+10	(-1.96947787573934e+02dB,1.26791263122995e+02°)
1.07134000000000e+10	(-1.96947926261854e+02dB,1.26791915441144e+02°)
1.07136000000000e+10	(-1.96948069022783e+02dB,1.26792622104828e+02°)
1.07138000000000e+10	(-1.96948203931334e+02dB,1.26793287681319e+02°)
1.07140000000000e+10	(-1.96948345089150e+02dB,1.26793994103664e+02°)
1.07142000000000e+10	(-1.96948484546226e+02dB,1.26794671406877e+02°)
1.07144000000000e+10	(-1.96948623527945e+02dB,1.26795354083059e+02°)
1.07146000000000e+10	(-1.96948762332207e+02dB,1.26796051556997e+02°)
1.07148000000000e+10	(-1.96948901699755e+02dB,1.26796729483104e+02°)
1.07150000000000e+10	(-1.96949042727062e+02dB,1.26797415885312e+02°)
1.07152000000000e+10	(-1.96949176710986e+02dB,1.26798107693761e+02°)
1.07154000000000e+10	(-1.96949323306568e+02dB,1.26798786925224e+02°)
1.07156000000000e+10	(-1.96949456604682e+02dB,1.26799474212940e+02°)
1.07158000000000e+10	(-1.96949597623504e+02dB,1.26800174107149e+02°)
1.07160000000000e+10	(-1.96949737965786e+02dB,1.26800840300058e+02°)
1.07162000000000e+10	(-1.96949876291510e+02dB,1.26801537642968e+02°)
1.07164000000000e+10	(-1.96950014700379e+02dB,1.26802227102761e+02°)
1.07166000000000e+10	(-1.96950155208796e+02dB,1.26802907449485e+02°)
1.07168000000000e+10	(-1.96950294074496e+02dB,1.26803591187435e+02°)
1.07170000000000e+10	(-1.96950432154747e+02dB,1.26804289120300e+02°)
1.07172000000000e+10	(-1.96950572453775e+02dB,1.26804957018142e+02°)
1.07174000000000e+10	(-1.96950711728386e+02dB,1.26805669510560e+02°)
1.07176000000000e+10	(-1.96950850797222e+02dB,1.26806326237085e+02°)
1.07178000000000e+10	(-1.96950988211950e+02dB,1.26807035143501e+02°)
1.07180000000000e+10	(-1.96951130858104e+02dB,1.26807716700251e+02°)
1.07182000000000e+10	(-1.96951266573503e+02dB,1.26808391978654e+02°)
1.07184000000000e+10	(-1.96951406798685e+02dB,1.26809086734481e+02°)
1.07186000000000e+10	(-1.96951547847271e+02dB,1.26809787179390e+02°)
1.07188000000000e+10	(-1.96951683545497e+02dB,1.26810433772322e+02°)
1.07190000000000e+10	(-1.96951826418166e+02dB,1.26811167176929e+02°)
1.07192000000000e+10	(-1.96951962662819e+02dB,1.26811828311304e+02°)
1.07194000000000e+10	(-1.96952102880000e+02dB,1.26812508219182e+02°)
1.07196000000000e+10	(-1.96952241189074e+02dB,1.26813216333109e+02°)
1.07198000000000e+10	(-1.96952384494764e+02dB,1.26813888660967e+02°)
1.07200000000000e+10	(-1.96952515710733e+02dB,1.26814565184990e+02°)
1.07202000000000e+10	(-1.96952662535089e+02dB,1.26815283504251e+02°)
1.07204000000000e+10	(-1.96952797037627e+02dB,1.26815938908284e+02°)
1.07206000000000e+10	(-1.96952937561731e+02dB,1.26816631828023e+02°)
1.07208000000000e+10	(-1.96953078867167e+02dB,1.26817340340567e+02°)
1.07210000000000e+10	(-1.96953212118959e+02dB,1.26817990878511e+02°)
1.07212000000000e+10	(-1.96953358420030e+02dB,1.26818708883097e+02°)
1.07214000000000e+10	(-1.96953492219168e+02dB,1.26819376583416e+02°)
1.07216000000000e+10	(-1.96953632311977e+02dB,1.26820067311283e+02°)
1.07218000000000e+10	(-1.96953775365730e+02dB,1.26820761282242e+02°)
1.07220000000000e+10	(-1.96953907559704e+02dB,1.26821437045947e+02°)
1.07222000000000e+10	(-1.96954053416350e+02dB,1.26822126541187e+02°)
1.07224000000000e+10	(-1.96954186986903e+02dB,1.26822820334265e+02°)
1.07226000000000e+10	(-1.96954331125089e+02dB,1.26823492980984e+02°)
1.07228000000000e+10	(-1.96954465549321e+02dB,1.26824191015558e+02°)
1.07230000000000e+10	(-1.96954607467202e+02dB,1.26824875834914e+02°)
1.07232000000000e+10	(-1.96954745064720e+02dB,1.26825551346810e+02°)
1.07234000000000e+10	(-1.96954887458231e+02dB,1.26826259179565e+02°)
1.07236000000000e+10	(-1.96955019928255e+02dB,1.26826915313599e+02°)
1.07238000000000e+10	(-1.96955166229044e+02dB,1.26827635850499e+02°)
1.07240000000000e+10	(-1.96955300285779e+02dB,1.26828293991761e+02°)
1.07242000000000e+10	(-1.96955441534488e+02dB,1.26828993207742e+02°)
1.07244000000000e+10	(-1.96955580782631e+02dB,1.26829685702512e+02°)
1.07246000000000e+10	(-1.96955717640229e+02dB,1.26830356295622e+02°)
1.07248000000000e+10	(-1.96955859383877e+02dB,1.26831054997406e+02°)
1.07250000000000e+10	(-1.96955996975879e+02dB,1.26831730844663e+02°)
1.07252000000000e+10	(-1.96956134965381e+02dB,1.26832433901277e+02°)
1.07254000000000e+10	(-1.96956277887349e+02dB,1.26833098177448e+02°)
1.07256000000000e+10	(-1.96956411795616e+02dB,1.26833806834630e+02°)
1.07258000000000e+10	(-1.96956554559109e+02dB,1.26834481953372e+02°)
1.07260000000000e+10	(-1.96956692467528e+02dB,1.26835162091048e+02°)
1.07262000000000e+10	(-1.96956831030553e+02dB,1.26835866122645e+02°)
1.07264000000000e+10	(-1.96956970608374e+02dB,1.26836525240103e+02°)
1.07266000000000e+10	(-1.96957109476498e+02dB,1.26837242841783e+02°)
1.07268000000000e+10	(-1.96957247958325e+02dB,1.26837914473613e+02°)
1.07270000000000e+10	(-1.96957388166344e+02dB,1.26838592884380e+02°)
1.07272000000000e+10	(-1.96957525908350e+02dB,1.26839295520535e+02°)
1.07274000000000e+10	(-1.96957666188526e+02dB,1.26839963187341e+02°)
1.07276000000000e+10	(-1.96957802922024e+02dB,1.26840671906794e+02°)
1.07278000000000e+10	(-1.96957945103713e+02dB,1.26841342290387e+02°)
1.07280000000000e+10	(-1.96958080868973e+02dB,1.26842026244621e+02°)
1.07282000000000e+10	(-1.96958222761228e+02dB,1.26842729957218e+02°)
1.07284000000000e+10	(-1.96958359011036e+02dB,1.26843401477613e+02°)
1.07286000000000e+10	(-1.96958500258818e+02dB,1.26844089346921e+02°)
1.07288000000000e+10	(-1.96958637623555e+02dB,1.26844783842034e+02°)
1.07290000000000e+10	(-1.96958778401415e+02dB,1.26845457273208e+02°)
1.07292000000000e+10	(-1.96958914612034e+02dB,1.26846166498687e+02°)
1.07294000000000e+10	(-1.96959057067049e+02dB,1.26846817363647e+02°)
1.07296000000000e+10	(-1.96959192267624e+02dB,1.26847541529249e+02°)
1.07298000000000e+10	(-1.96959334196572e+02dB,1.26848199950297e+02°)
1.07300000000000e+10	(-1.96959472432973e+02dB,1.26848901078387e+02°)
1.07302000000000e+10	(-1.96959609656162e+02dB,1.26849584479337e+02°)
1.07304000000000e+10	(-1.96959751905690e+02dB,1.26850263896374e+02°)
1.07306000000000e+10	(-1.96959886434733e+02dB,1.26850966643544e+02°)
1.07308000000000e+10	(-1.96960030403858e+02dB,1.26851626510803e+02°)
1.07310000000000e+10	(-1.96960165241920e+02dB,1.26852345034643e+02°)
1.07312000000000e+10	(-1.96960305449616e+02dB,1.26853009511897e+02°)
1.07314000000000e+10	(-1.96960446105686e+02dB,1.26853697485888e+02°)
1.07316000000000e+10	(-1.96960582076681e+02dB,1.26854392164610e+02°)
1.07318000000000e+10	(-1.96960723907002e+02dB,1.26855073030897e+02°)
1.07320000000000e+10	(-1.96960860340819e+02dB,1.26855762485840e+02°)
1.07322000000000e+10	(-1.96961000865936e+02dB,1.26856441351479e+02°)
1.07324000000000e+10	(-1.96961138028442e+02dB,1.26857142704083e+02°)
1.07326000000000e+10	(-1.96961280032114e+02dB,1.26857811507165e+02°)
1.07328000000000e+10	(-1.96961416191992e+02dB,1.26858512761590e+02°)
1.07330000000000e+10	(-1.96961555366288e+02dB,1.26859186173584e+02°)
1.07332000000000e+10	(-1.96961695136400e+02dB,1.26859883917997e+02°)
1.07334000000000e+10	(-1.96961834492726e+02dB,1.26860564036385e+02°)
1.07336000000000e+10	(-1.96961971868756e+02dB,1.26861248947567e+02°)
1.07338000000000e+10	(-1.96962111472585e+02dB,1.26861942487758e+02°)
1.07340000000000e+10	(-1.96962251290621e+02dB,1.26862625744228e+02°)
1.07342000000000e+10	(-1.96962387061931e+02dB,1.26863305018972e+02°)
1.07344000000000e+10	(-1.96962530608053e+02dB,1.26863999070913e+02°)
1.07346000000000e+10	(-1.96962666117930e+02dB,1.26864691541092e+02°)
1.07348000000000e+10	(-1.96962805193338e+02dB,1.26865354892782e+02°)
1.07350000000000e+10	(-1.96962945871086e+02dB,1.26866070144393e+02°)
1.07352000000000e+10	(-1.96963082698602e+02dB,1.26866741185614e+02°)
1.07354000000000e+10	(-1.96963222945780e+02dB,1.26867419926791e+02°)
1.07356000000000e+10	(-1.96963361018936e+02dB,1.26868125635093e+02°)
1.07358000000000e+10	(-1.96963500005474e+02dB,1.26868796233131e+02°)
1.07360000000000e+10	(-1.96963640916923e+02dB,1.26869496368744e+02°)
1.07362000000000e+10	(-1.96963773865145e+02dB,1.26870161843161e+02°)
1.07364000000000e+10	(-1.96963920685687e+02dB,1.26870868660299e+02°)
1.07366000000000e+10	(-1.96964053401777e+02dB,1.26871554113275e+02°)
1.07368000000000e+10	(-1.96964194853679e+02dB,1.26872219412177e+02°)
1.07370000000000e+10	(-1.96964332812491e+02dB,1.26872932888495e+02°)
1.07372000000000e+10	(-1.96964474267819e+02dB,1.26873600607260e+02°)
1.07374000000000e+10	(-1.96964607141806e+02dB,1.26874298647828e+02°)
1.07376000000000e+10	(-1.96964752955101e+02dB,1.26874968750899e+02°)
1.07378000000000e+10	(-1.96964886344851e+02dB,1.26875678494934e+02°)
1.07380000000000e+10	(-1.96965027946448e+02dB,1.26876347513607e+02°)
1.07382000000000e+10	(-1.96965167123471e+02dB,1.26877036766590e+02°)
1.07384000000000e+10	(-1.96965302982991e+02dB,1.26877729075726e+02°)
1.07386000000000e+10	(-1.96965445880647e+02dB,1.26878404318185e+02°)
1.07388000000000e+10	(-1.96965580456453e+02dB,1.26879107848307e+02°)
1.07390000000000e+10	(-1.96965722821391e+02dB,1.26879777414705e+02°)
1.07392000000000e+10	(-1.96965859481032e+02dB,1.26880472675061e+02°)
1.07394000000000e+10	(-1.96965998162492e+02dB,1.26881158355278e+02°)
1.07396000000000e+10	(-1.96966139615644e+02dB,1.26881838502057e+02°)
1.07398000000000e+10	(-1.96966274392886e+02dB,1.26882537707806e+02°)
1.07400000000000e+10	(-1.96966417155121e+02dB,1.26883206785719e+02°)
1.07402000000000e+10	(-1.96966552731011e+02dB,1.26883909784912e+02°)
1.07404000000000e+10	(-1.96966692645671e+02dB,1.26884590837554e+02°)
1.07406000000000e+10	(-1.96966832212416e+02dB,1.26885262723538e+02°)
1.07408000000000e+10	(-1.96966970480513e+02dB,1.26885975097992e+02°)
1.07410000000000e+10	(-1.96967108081341e+02dB,1.26886640015791e+02°)
1.07412000000000e+10	(-1.96967248954854e+02dB,1.26887347565431e+02°)
1.07414000000000e+10	(-1.96967385522874e+02dB,1.26887996219167e+02°)
1.07416000000000e+10	(-1.96967527270404e+02dB,1.26888732375263e+02°)
1.07418000000000e+10	(-1.96967661149654e+02dB,1.26889384190591e+02°)
1.07420000000000e+10	(-1.96967804512205e+02dB,1.26890073344622e+02°)
1.07422000000000e+10	(-1.96967942247834e+02dB,1.26890777730805e+02°)
1.07424000000000e+10	(-1.96968079661854e+02dB,1.26891447813361e+02°)
1.07426000000000e+10	(-1.96968218524952e+02dB,1.26892139220299e+02°)
1.07428000000000e+10	(-1.96968357174940e+02dB,1.26892822507458e+02°)
1.07430000000000e+10	(-1.96968498734915e+02dB,1.26893521957133e+02°)
1.07432000000000e+10	(-1.96968633638172e+02dB,1.26894182999408e+02°)
1.07434000000000e+10	(-1.96968774122967e+02dB,1.26894898642278e+02°)
1.07436000000000e+10	(-1.96968912846969e+02dB,1.26895569302179e+02°)
1.07438000000000e+10	(-1.96969051958069e+02dB,1.26896248038737e+02°)
1.07440000000000e+10	(-1.96969188295641e+02dB,1.26896952110436e+02°)
1.07442000000000e+10	(-1.96969331060161e+02dB,1.26897633910861e+02°)
1.07444000000000e+10	(-1.96969465537012e+02dB,1.26898300315728e+02°)
1.07446000000000e+10	(-1.96969606868440e+02dB,1.26899025261004e+02°)
1.07448000000000e+10	(-1.96969745450950e+02dB,1.26899669913556e+02°)
1.07450000000000e+10	(-1.96969882461041e+02dB,1.26900387171558e+02°)
1.07452000000000e+10	(-1.96970023346824e+02dB,1.26901065112156e+02°)
1.07454000000000e+10	(-1.96970161065007e+02dB,1.26901730462426e+02°)
1.07456000000000e+10	(-1.96970297344958e+02dB,1.26902456804546e+02°)
1.07458000000000e+10	(-1.96970440658730e+02dB,1.26903107919232e+02°)
1.07460000000000e+10	(-1.96970577464280e+02dB,1.26903814191047e+02°)
1.07462000000000e+10	(-1.96970712397086e+02dB,1.26904487894288e+02°)
1.07464000000000e+10	(-1.96970858252968e+02dB,1.26905188306800e+02°)
1.07466000000000e+10	(-1.96970990073984e+02dB,1.26905863750505e+02°)
1.07468000000000e+10	(-1.96971132598188e+02dB,1.26906548680809e+02°)
1.07470000000000e+10	(-1.96971270678027e+02dB,1.26907249094984e+02°)
1.07472000000000e+10	(-1.96971408557045e+02dB,1.26907917037432e+02°)
1.07474000000000e+10	(-1.96971547259135e+02dB,1.26908618970964e+02°)
1.07476000000000e+10	(-1.96971687112469e+02dB,1.26909299506692e+02°)
1.07478000000000e+10	(-1.96971824289545e+02dB,1.26909978326449e+02°)
1.07480000000000e+10	(-1.96971963376477e+02dB,1.26910678982211e+02°)
1.07482000000000e+10	(-1.96972103395345e+02dB,1.26911354946489e+02°)
1.07484000000000e+10	(-1.96972237942877e+02dB,1.26912049635628e+02°)
1.07486000000000e+10	(-1.96972383500389e+02dB,1.26912714032935e+02°)
1.07488000000000e+10	(-1.96972514630648e+02dB,1.26913443574519e+02°)
1.07490000000000e+10	(-1.96972657753241e+02dB,1.26914078443352e+02°)
1.07492000000000e+10	(-1.96972796757454e+02dB,1.26914807501586e+02°)
1.07494000000000e+10	(-1.96972931316648e+02dB,1.26915470220692e+02°)
1.07496000000000e+10	(-1.96973074471839e+02dB,1.26916157391747e+02°)
1.07498000000000e+10	(-1.96973210952104e+02dB,1.26916856406856e+02°)
1.07500000000000e+10	(-1.96973348419842e+02dB,1.26917536366818e+02°)
1.07502000000000e+10	(-1.96973489765868e+02dB,1.26918214746368e+02°)
1.07504000000000e+10	(-1.96973625763269e+02dB,1.26918910831311e+02°)
1.07506000000000e+10	(-1.96973767092262e+02dB,1.26919600792206e+02°)
1.07508000000000e+10	(-1.96973902401837e+02dB,1.26920273019254e+02°)
1.07510000000000e+10	(-1.96974043439954e+02dB,1.26920973322009e+02°)
1.07512000000000e+10	(-1.96974181589533e+02dB,1.26921645481123e+02°)
1.07514000000000e+10	(-1.96974320101153e+02dB,1.26922352806145e+02°)
1.07516000000000e+10	(-1.96974456492884e+02dB,1.26923017701184e+02°)
1.07518000000000e+10	(-1.96974599582489e+02dB,1.26923713008369e+02°)
1.07520000000000e+10	(-1.96974733953894e+02dB,1.26924404333289e+02°)
1.07522000000000e+10	(-1.96974875332486e+02dB,1.26925082626483e+02°)
1.07524000000000e+10	(-1.96975011392094e+02dB,1.26925769678493e+02°)
1.07526000000000e+10	(-1.96975152081269e+02dB,1.26926469762781e+02°)
1.07528000000000e+10	(-1.96975290238495e+02dB,1.26927127387463e+02°)
1.07530000000000e+10	(-1.96975427736295e+02dB,1.26927847889850e+02°)
1.07532000000000e+10	(-1.96975565864686e+02dB,1.26928509014693e+02°)
1.07534000000000e+10	(-1.96975708254688e+02dB,1.26929201734573e+02°)
1.07536000000000e+10	(-1.96975841589237e+02dB,1.26929905353907e+02°)
1.07538000000000e+10	(-1.96975984302853e+02dB,1.26930555950305e+02°)
1.07540000000000e+10	(-1.96976119206105e+02dB,1.26931280614424e+02°)
1.07542000000000e+10	(-1.96976261860588e+02dB,1.26931939306045e+02°)
1.07544000000000e+10	(-1.96976396223054e+02dB,1.26932641302618e+02°)
1.07546000000000e+10	(-1.96976537514780e+02dB,1.26933325067387e+02°)
1.07548000000000e+10	(-1.96976675515676e+02dB,1.26934001520493e+02°)
1.07550000000000e+10	(-1.96976813155159e+02dB,1.26934699294670e+02°)
1.07552000000000e+10	(-1.96976952548891e+02dB,1.26935379867940e+02°)
1.07554000000000e+10	(-1.96977090532243e+02dB,1.26936070578805e+02°)
1.07556000000000e+10	(-1.96977230026645e+02dB,1.26936752800053e+02°)
1.07558000000000e+10	(-1.96977366776017e+02dB,1.26937439099751e+02°)
1.07560000000000e+10	(-1.96977506764442e+02dB,1.26938128498774e+02°)
1.07562000000000e+10	(-1.96977644830956e+02dB,1.26938817675011e+02°)
1.07564000000000e+10	(-1.96977783142424e+02dB,1.26939496369237e+02°)
1.07566000000000e+10	(-1.96977921855246e+02dB,1.26940180559786e+02°)
1.07568000000000e+10	(-1.96978060165980e+02dB,1.26940887673695e+02°)
1.07570000000000e+10	(-1.96978198669587e+02dB,1.26941539272667e+02°)
1.07572000000000e+10	(-1.96978337946581e+02dB,1.26942264932350e+02°)
1.07574000000000e+10	(-1.96978474521957e+02dB,1.26942919526157e+02°)
1.07576000000000e+10	(-1.96978614941092e+02dB,1.26943620789449e+02°)
1.07578000000000e+10	(-1.96978753191828e+02dB,1.26944308731286e+02°)
1.07580000000000e+10	(-1.96978889047678e+02dB,1.26944988534523e+02°)
1.07582000000000e+10	(-1.96979031845350e+02dB,1.26945674053340e+02°)
1.07584000000000e+10	(-1.96979167083786e+02dB,1.26946372241798e+02°)
1.07586000000000e+10	(-1.96979305917241e+02dB,1.26947037925882e+02°)
1.07588000000000e+10	(-1.96979446031560e+02dB,1.26947748844360e+02°)
1.07590000000000e+10	(-1.96979582871854e+02dB,1.26948414227157e+02°)
1.07592000000000e+10	(-1.96979721483661e+02dB,1.26949117080887e+02°)
1.07594000000000e+10	(-1.96979860995593e+02dB,1.26949785578243e+02°)
1.07596000000000e+10	(-1.96979998234594e+02dB,1.26950492525485e+02°)
1.07598000000000e+10	(-1.96980137053953e+02dB,1.26951164512821e+02°)
1.07600000000000e+10	(-1.96980275660185e+02dB,1.26951853126159e+02°)
1.07602000000000e+10	(-1.96980414714386e+02dB,1.26952541947217e+02°)
1.07604000000000e+10	(-1.96980551972222e+02dB,1.26953227759624e+02°)
1.07606000000000e+10	(-1.96980690696647e+02dB,1.26953920297661e+02°)
1.07608000000000e+10	(-1.96980829456083e+02dB,1.26954589622429e+02°)
1.07610000000000e+10	(-1.96980967662163e+02dB,1.26955291714167e+02°)
1.07612000000000e+10	(-1.96981106510940e+02dB,1.26955976336708e+02°)
1.07614000000000e+10	(-1.96981243184037e+02dB,1.26956658090863e+02°)
1.07616000000000e+10	(-1.96981385481876e+02dB,1.26957341950614e+02°)
1.07618000000000e+10	(-1.96981517617618e+02dB,1.26958036699035e+02°)
1.07620000000000e+10	(-1.96981663353903e+02dB,1.26958716368899e+02°)
1.07622000000000e+10	(-1.96981795830621e+02dB,1.26959411505036e+02°)
1.07624000000000e+10	(-1.96981937621437e+02dB,1.26960080722117e+02°)
1.07626000000000e+10	(-1.96982074527655e+02dB,1.26960787395843e+02°)
1.07628000000000e+10	(-1.96982213158766e+02dB,1.26961459402373e+02°)
1.07630000000000e+10	(-1.96982351997957e+02dB,1.26962149514714e+02°)
1.07632000000000e+10	(-1.96982489504102e+02dB,1.26962841858866e+02°)
1.07634000000000e+10	(-1.96982628461241e+02dB,1.26963525138937e+02°)
1.07636000000000e+10	(-1.96982767327051e+02dB,1.26964200025907e+02°)
1.07638000000000e+10	(-1.96982904731688e+02dB,1.26964909301430e+02°)
1.07640000000000e+10	(-1.96983043546078e+02dB,1.26965573729184e+02°)
1.07642000000000e+10	(-1.96983182159503e+02dB,1.26966271051777e+02°)
1.07644000000000e+10	(-1.96983319106851e+02dB,1.26966953894847e+02°)
1.07646000000000e+10	(-1.96983460156679e+02dB,1.26967652302025e+02°)
1.07648000000000e+10	(-1.96983596110094e+02dB,1.26968314765073e+02°)
1.07650000000000e+10	(-1.96983735237057e+02dB,1.26969018627087e+02°)
1.07652000000000e+10	(-1.96983873689229e+02dB,1.26969708647808e+02°)
1.07654000000000e+10	(-1.96984012145331e+02dB,1.26970374686080e+02°)
1.07656000000000e+10	(-1.96984150330182e+02dB,1.26971081000882e+02°)
1.07658000000000e+10	(-1.96984288382913e+02dB,1.26971762523892e+02°)
1.07660000000000e+10	(-1.96984426057501e+02dB,1.26972441643081e+02°)
1.07662000000000e+10	(-1.96984567780973e+02dB,1.26973131777503e+02°)
1.07664000000000e+10	(-1.96984700852527e+02dB,1.26973827347813e+02°)
1.07666000000000e+10	(-1.96984843890710e+02dB,1.26974495715644e+02°)
1.07668000000000e+10	(-1.96984979012693e+02dB,1.26975195114627e+02°)
1.07670000000000e+10	(-1.96985119400210e+02dB,1.26975886274476e+02°)
1.07672000000000e+10	(-1.96985256857487e+02dB,1.26976553485291e+02°)
1.07674000000000e+10	(-1.96985394429681e+02dB,1.26977252321387e+02°)
1.07676000000000e+10	(-1.96985534286683e+02dB,1.26977949884173e+02°)
1.07678000000000e+10	(-1.96985670648480e+02dB,1.26978612894011e+02°)
1.07680000000000e+10	(-1.96985811537042e+02dB,1.26979310560188e+02°)
1.07682000000000e+10	(-1.96985947403577e+02dB,1.26980004656173e+02°)
1.07684000000000e+10	(-1.96986086320339e+02dB,1.26980674582554e+02°)
1.07686000000000e+10	(-1.96986226040936e+02dB,1.26981376389671e+02°)
1.07688000000000e+10	(-1.96986361915887e+02dB,1.26982050979439e+02°)
1.07690000000000e+10	(-1.96986502160476e+02dB,1.26982742929153e+02°)
1.07692000000000e+10	(-1.96986640567880e+02dB,1.26983431572532e+02°)
1.07694000000000e+10	(-1.96986775774095e+02dB,1.26984115215326e+02°)
1.07696000000000e+10	(-1.96986918633583e+02dB,1.26984795497323e+02°)
1.07698000000000e+10	(-1.96987052929741e+02dB,1.26985494496182e+02°)
1.07700000000000e+10	(-1.96987192817246e+02dB,1.26986174097754e+02°)
1.07702000000000e+10	(-1.96987333289384e+02dB,1.26986858452540e+02°)
1.07704000000000e+10	(-1.96987466056044e+02dB,1.26987537221154e+02°)
1.07706000000000e+10	(-1.96987609728726e+02dB,1.26988259854439e+02°)
1.07708000000000e+10	(-1.96987746046306e+02dB,1.26988890256045e+02°)
1.07710000000000e+10	(-1.96987882018494e+02dB,1.26989625757848e+02°)
1.07712000000000e+10	(-1.96988024493560e+02dB,1.26990284189610e+02°)
1.07714000000000e+10	(-1.96988159038858e+02dB,1.26990977849463e+02°)
1.07716000000000e+10	(-1.96988299188041e+02dB,1.26991673249294e+02°)
1.07718000000000e+10	(-1.96988437900749e+02dB,1.26992345145921e+02°)
1.07720000000000e+10	(-1.96988573581324e+02dB,1.26993041256418e+02°)
1.07722000000000e+10	(-1.96988713624783e+02dB,1.26993724097724e+02°)
